id,codigo_modular,codigo_local,nombre_institucion,tipo_institucion,region,provincia,distrito,nivel_educativo,modalidad_especifica,gestion,area_censo,es_rural,es_fya,latitud,longitud,altitud,total_alumnos,alumnos_hombres,alumnos_mujeres,total_docentes,docentes_hombres,docentes_mujeres,total_secciones,numero_fya,unidad_ejecutora,multiplicidad1,multiplicidad2,estado_validacion,director,telefono,email,fecha_actualizacion
295,830885,520294,64996,IE,DRE UCAYALI,CORONEL PORTILLO,CALLERIA,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.4192,-74.3039,153.0,18,9,9,2.0,0,2,6,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,CABRERA SOLIS MONICA DEL PILAR,nan,nan,2025-08-07 02:33:11
346,1625987,692153,564,IE,DRE UCAYALI,CORONEL PORTILLO,MANANTAY,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-8.52503,-74.39321,156.0,13,9,4,1.0,0,0,3,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,AGUILAR RENGIFO LIZ CONSUELO,nan,nan,2025-08-07 02:33:11
276,271551,494049,64048,IE,DRE UCAYALI,CORONEL PORTILLO,MANANTAY,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.525052,-74.39294,156.0,39,19,20,3.0,1,2,6,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,VASQUEZ PAREDES ESTELA,nan,nan,2025-08-07 02:33:11
283,272773,495850,64508-B,IE,DRE UCAYALI,CORONEL PORTILLO,MANANTAY,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.550823,-74.36554,152.0,150,80,70,7.0,5,2,6,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,HILARIO ESCOBAR NILDA,nan,nan,2025-08-07 02:33:11
277,275107,494351,64115,IE,DRE UCAYALI,CORONEL PORTILLO,MANANTAY,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.530322,-74.38258,156.0,41,19,22,3.0,3,0,6,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,PINEDO GARCIA ROGER,961556899,nan,2025-08-07 02:33:11
273,595108,493304,295,IE,DRE UCAYALI,CORONEL PORTILLO,MANANTAY,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-8.53039,-74.38295,158.0,16,12,4,1.0,0,1,3,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,SILVA FLORES PATRICIA,961684082,nan,2025-08-07 02:33:11
274,715011,493441,333-B,IE,DRE UCAYALI,CORONEL PORTILLO,MANANTAY,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-8.551025,-74.36524,156.0,69,35,34,4.0,0,3,3,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,SANCHEZ VALLES ELIZABETH,811051,nan,2025-08-07 02:33:11
316,1433515,575130,65199,IE,DRE UCAYALI,CORONEL PORTILLO,MASISEA,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.467393,-74.23505,150.0,14,5,9,2.0,0,1,5,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,GUTIERREZ NOVOA JESUS,nan,nan,2025-08-07 02:33:11
287,1568799,498561,525-B,IE,DRE UCAYALI,CORONEL PORTILLO,MASISEA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-8.576993,-74.24135,153.0,21,11,10,2.0,0,2,3,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,SAAVEDRA PACAYA DAVID,nan,nan,2025-08-07 02:33:11
345,1625938,692105,559,IE,DRE UCAYALI,CORONEL PORTILLO,MASISEA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-8.467311,-74.23484,151.0,8,2,6,1.0,0,0,3,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,CHAVEZ RAMIREZ SADITH PILAR,nan,nan,2025-08-07 02:33:11
347,1626001,692172,566,IE,DRE UCAYALI,CORONEL PORTILLO,MASISEA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-8.487051,-74.27648,151.0,9,5,4,1.0,0,0,3,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,PEREZ RIVEYRO ROSA ANTONIA,nan,nan,2025-08-07 02:33:11
284,273359,498448,64545-B,IE,DRE UCAYALI,CORONEL PORTILLO,MASISEA,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.49823,-74.26322,150.0,16,9,7,2.0,1,0,5,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,CRUZ PANDURO NEMIAS,nan,nan,2025-08-07 02:33:11
285,657122,498486,64798,IE,DRE UCAYALI,CORONEL PORTILLO,MASISEA,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.569062,-74.24886,152.0,35,17,18,3.0,0,3,6,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,VILLALOBOS CUETO LISBETH,nan,nan,2025-08-07 02:33:11
286,666677,498518,64829,IE,DRE UCAYALI,CORONEL PORTILLO,MASISEA,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.41556,-74.26907,151.0,24,15,9,2.0,0,1,6,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,SALAS SANGAMA FLOR ANTONIETA,nan,nan,2025-08-07 02:33:11
288,733600,498561,64873-B,IE,DRE UCAYALI,CORONEL PORTILLO,MASISEA,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.576993,-74.24135,153.0,69,39,30,4.0,1,2,6,RER FA 72,UGEL CORONEL PORTILLO,2,2,VALIDO,SAAVEDRA PACAYA DAVID,813810,nan,2025-08-07 02:33:11
289,807156,498641,64949,IE,DRE UCAYALI,CORONEL PORTILLO,MASISEA,Primaria,RER,Pública de gestión directa,Rural,1,1,-8.487032,-74.27674,150.0,13,7,6,2.0,0,1,4,RER FA 72,UGEL CORONEL PORTILLO,1,1,VALIDO,ONCEVAY DAMIAN NETTLY MARITZA,961960612,nan,2025-08-07 02:33:11
